,submission_date,state,tot_cases,new_case,tot_death,new_death,created_at,consent_cases,consent_deaths,conf_cases,prob_cases,pnew_case,conf_death,prob_death,pnew_death
0,2020-01-22T00:00:00.000,CO,0,0,0,0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
1,2020-01-23T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
2,2020-01-24T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
3,2020-01-25T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
4,2020-01-26T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
5,2020-01-27T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
6,2020-01-28T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
7,2020-01-29T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
8,2020-01-30T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
9,2020-01-31T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
10,2020-02-01T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
11,2020-02-02T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
12,2020-02-03T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
13,2020-02-04T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
14,2020-02-05T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
15,2020-02-06T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
16,2020-02-07T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
17,2020-02-08T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
18,2020-02-09T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
19,2020-02-10T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
20,2020-02-11T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
21,2020-02-12T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
22,2020-02-13T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
23,2020-02-14T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
24,2020-02-15T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
25,2020-02-16T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
26,2020-02-17T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
27,2020-02-18T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
28,2020-02-19T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
29,2020-02-20T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
30,2020-02-21T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
31,2020-02-22T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
32,2020-02-23T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
33,2020-02-24T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
34,2020-02-25T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
35,2020-02-26T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
36,2020-02-27T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
37,2020-02-28T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
38,2020-02-29T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
39,2020-03-01T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
40,2020-03-02T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
41,2020-03-03T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
42,2020-03-04T00:00:00.000,CO,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
43,2020-03-05T00:00:00.000,CO,1,1.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
44,2020-03-06T00:00:00.000,CO,2,1.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
45,2020-03-07T00:00:00.000,CO,8,6.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
46,2020-03-08T00:00:00.000,CO,8,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
47,2020-03-09T00:00:00.000,CO,12,4.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
48,2020-03-10T00:00:00.000,CO,17,5.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
49,2020-03-11T00:00:00.000,CO,34,17.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
50,2020-03-12T00:00:00.000,CO,49,15.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
51,2020-03-13T00:00:00.000,CO,49,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
52,2020-03-14T00:00:00.000,CO,49,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
53,2020-03-15T00:00:00.000,CO,144,95.0,1,1.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
54,2020-03-16T00:00:00.000,CO,160,16.0,1,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
55,2020-03-17T00:00:00.000,CO,183,23.0,2,1.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
56,2020-03-18T00:00:00.000,CO,216,33.0,2,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
57,2020-03-19T00:00:00.000,CO,277,61.0,2,0.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
58,2020-03-20T00:00:00.000,CO,363,86.0,4,2.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
59,2020-03-21T00:00:00.000,CO,475,112.0,5,1.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
60,2020-03-22T00:00:00.000,CO,591,116.0,6,1.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
61,2020-03-23T00:00:00.000,CO,720,129.0,7,1.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
62,2020-03-24T00:00:00.000,CO,921,201.0,11,4.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
63,2020-03-25T00:00:00.000,CO,1086,165.0,19,8.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
64,2020-03-26T00:00:00.000,CO,1430,344.0,24,5.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
65,2020-03-27T00:00:00.000,CO,1734,304.0,31,7.0,2020-03-26T16:22:39.452,Agree,Agree,,,,,,
66,2020-03-28T00:00:00.000,CO,2061,327.0,44,13.0,2020-03-28T16:22:39.452,Agree,Agree,,,,,,
67,2020-03-29T00:00:00.000,CO,2307,246.0,47,3.0,2020-03-28T16:22:39.452,Agree,Agree,,,,,,
68,2020-03-30T00:00:00.000,CO,2627,320.0,51,4.0,2020-03-29T16:22:39.452,Agree,Agree,,,,,,
69,2020-03-31T00:00:00.000,CO,2966,339.0,69,18.0,2020-03-30T16:22:39.452,Agree,Agree,,,,,,
70,2020-04-01T00:00:00.000,CO,3342,376.0,80,11.0,2020-03-31T16:22:39.452,Agree,Agree,,,,,,
71,2020-04-02T00:00:00.000,CO,3728,386.0,97,17.0,2020-04-01T16:22:39.452,Agree,Agree,,,,,,
72,2020-04-03T00:00:00.000,CO,4173,445.0,111,14.0,2020-04-03T16:22:39.452,Agree,Agree,,,,,,
73,2020-04-04T00:00:00.000,CO,4565,392.0,126,15.0,2020-04-03T16:22:39.452,Agree,Agree,,,,,,
74,2020-04-05T00:00:00.000,CO,4950,385.0,140,14.0,2020-04-04T16:22:39.452,Agree,Agree,,,,,,
75,2020-04-06T00:00:00.000,CO,5172,222.0,150,10.0,2020-04-05T16:22:39.452,Agree,Agree,,,,,,
76,2020-04-07T00:00:00.000,CO,5429,257.0,179,29.0,2020-04-07T16:22:39.452,Agree,Agree,,,,,,
77,2020-04-08T00:00:00.000,CO,5655,226.0,193,14.0,2020-04-07T16:22:39.452,Agree,Agree,,,,,,
78,2020-04-09T00:00:00.000,CO,6202,547.0,226,33.0,2020-04-08T16:22:39.452,Agree,Agree,,,,,,
79,2020-04-10T00:00:00.000,CO,6365,163.0,250,24.0,2020-04-09T16:22:39.452,Agree,Agree,,,,,,
80,2020-04-11T00:00:00.000,CO,6893,528.0,274,24.0,2020-04-10T16:22:39.452,Agree,Agree,,,,,,
81,2020-04-12T00:00:00.000,CO,7303,410.0,290,16.0,2020-04-11T16:22:39.452,Agree,Agree,,,,,,
82,2020-04-13T00:00:00.000,CO,7691,388.0,308,18.0,2020-04-12T16:22:39.452,Agree,Agree,,,,,,
83,2020-04-14T00:00:00.000,CO,7941,250.0,329,21.0,2020-04-13T16:22:39.452,Agree,Agree,,,,,,
84,2020-04-15T00:00:00.000,CO,8280,339.0,357,28.0,2020-04-15T16:22:39.452,Agree,Agree,,,,,,
85,2020-04-16T00:00:00.000,CO,8582,302.0,373,16.0,2020-04-16T16:22:39.452,Agree,Agree,7941.0,641,641,363.0,10,10
86,2020-04-17T00:00:00.000,CO,9047,465.0,391,18.0,2020-04-17T16:22:39.452,Agree,Agree,,,,,,
87,2020-04-18T00:00:00.000,CO,9433,386.0,411,20.0,2020-04-18T16:22:39.452,Agree,Agree,,,,,,
88,2020-04-19T00:00:00.000,CO,9634,201.0,421,10.0,2020-04-19T16:22:39.452,Agree,Agree,8915.0,719,719,408.0,13,13
89,2020-04-20T00:00:00.000,CO,10019,385.0,448,27.0,2020-04-20T16:22:39.452,Agree,Agree,9260.0,759,40,435.0,13,0
90,2020-04-21T00:00:00.000,CO,10368,349.0,485,37.0,2020-04-21T16:22:39.452,Agree,Agree,9536.0,832,73,471.0,14,1
91,2020-04-22T00:00:00.000,CO,10825,457.0,507,22.0,2020-04-22T16:22:39.452,Agree,Agree,9878.0,947,115,491.0,16,2
92,2020-04-23T00:00:00.000,CO,11182,357.0,551,44.0,2020-05-25T15:38:40.000,Agree,Agree,10208.0,974,27,526.0,25,9
93,2020-04-24T00:00:00.000,CO,12184,1002.0,672,121.0,2020-05-25T15:38:40.000,Agree,Agree,10995.0,1189,215,551.0,121,96
94,2020-04-25T00:00:00.000,CO,12868,684.0,670,-2.0,2020-05-25T15:38:40.000,Agree,Agree,11533.0,1335,146,564.0,106,-15
95,2020-04-26T00:00:00.000,CO,13350,482.0,679,9.0,2020-05-25T15:38:40.000,Agree,Agree,11980.0,1370,35,572.0,107,1
96,2020-04-27T00:00:00.000,CO,13798,448.0,706,27.0,2020-05-25T15:38:40.000,Agree,Agree,12374.0,1424,54,595.0,111,4
97,2020-04-28T00:00:00.000,CO,14238,440.0,736,30.0,2020-04-29T18:12:08.477,Agree,Agree,12741.0,1497,73,617.0,119,8
98,2020-04-29T00:00:00.000,CO,14675,437.0,766,30.0,2020-04-30T16:07:01.546,Agree,Agree,13148.0,1527,30,642.0,124,5
99,2020-04-30T00:00:00.000,CO,15182,507.0,777,11.0,2020-05-01T21:00:19.025,Agree,Agree,13637.0,1545,18,652.0,125,1
100,2020-05-01T00:00:00.000,CO,15668,486.0,820,43.0,2020-05-02T15:47:19.352,Agree,Agree,14078.0,1590,45,693.0,127,2
101,2020-05-02T00:00:00.000,CO,16120,452.0,832,12.0,2020-05-03T15:36:03.076,Agree,Agree,14498.0,1622,32,701.0,131,4
102,2020-05-03T00:00:00.000,CO,16534,414.0,842,10.0,2020-05-04T22:49:24.344,Agree,Agree,14897.0,1637,15,705.0,137,6
103,2020-05-04T00:00:00.000,CO,16878,344.0,851,9.0,2020-05-05T17:25:08.000,Agree,Agree,15169.0,1709,72,712.0,139,2
104,2020-05-05T00:00:00.000,CO,17317,439.0,903,52.0,2020-05-06T16:23:08.000,Agree,Agree,15600.0,1717,8,762.0,141,2
105,2020-05-06T00:00:00.000,CO,17738,421.0,921,18.0,2020-05-07T22:59:02.953,Agree,Agree,16012.0,1726,9,778.0,143,2
106,2020-05-07T00:00:00.000,CO,18318,580.0,944,23.0,2020-05-08T21:26:08.000,Agree,Agree,16532.0,1786,60,800.0,144,1
107,2020-05-08T00:00:00.000,CO,18793,475.0,960,16.0,2020-05-09T21:26:08.000,Agree,Agree,16969.0,1824,38,817.0,143,-1
108,2020-05-09T00:00:00.000,CO,19316,523.0,967,7.0,2020-05-10T21:26:08.000,Agree,Agree,17491.0,1825,1,824.0,143,0
109,2020-05-10T00:00:00.000,CO,19632,316.0,971,4.0,2020-05-11T21:26:08.000,Agree,Agree,17809.0,1823,-2,828.0,143,0
110,2020-05-11T00:00:00.000,CO,19735,103.0,986,15.0,2020-05-12T17:26:08.000,Agree,Agree,17893.0,1842,19,842.0,144,1
111,2020-05-12T00:00:00.000,CO,20091,356.0,1006,20.0,2020-05-13T15:26:08.000,Agree,Agree,18211.0,1880,38,855.0,151,7
112,2020-05-13T00:00:00.000,CO,20401,310.0,1059,53.0,2020-05-14T17:25:44.863,Agree,Agree,18461.0,1940,60,881.0,178,27
113,2020-05-14T00:00:00.000,CO,20762,361.0,1090,31.0,2020-05-15T16:11:22.577,Agree,Agree,18804.0,1958,18,906.0,184,6
114,2020-05-15T00:00:00.000,CO,21131,369.0,1150,60.0,2020-05-16T15:46:44.126,Agree,Agree,19151.0,1980,22,944.0,206,22
115,2020-05-16T00:00:00.000,CO,21511,380.0,1192,42.0,2020-05-17T15:27:46.652,Agree,Agree,19507.0,2004,24,963.0,229,23
116,2020-05-17T00:00:00.000,CO,21797,286.0,1215,23.0,2020-05-18T16:01:54.076,Agree,Agree,19773.0,2024,20,966.0,249,20
117,2020-05-18T00:00:00.000,CO,22095,298.0,1224,9.0,2020-05-19T15:45:23.794,Agree,Agree,20028.0,2067,43,975.0,249,0
118,2020-05-19T00:00:00.000,CO,22399,304.0,1257,33.0,2020-05-20T15:28:26.373,Agree,Agree,20304.0,2095,28,1001.0,256,7
119,2020-05-20T00:00:00.000,CO,22752,353.0,1299,42.0,2020-05-21T15:41:38.037,Agree,Agree,20595.0,2157,62,1026.0,273,17
120,2020-05-21T00:00:00.000,CO,23121,369.0,1309,10.0,2020-05-22T15:31:45.751,Agree,Agree,20903.0,2218,61,1036.0,273,0
121,2020-05-22T00:00:00.000,CO,23455,334.0,1323,14.0,2020-05-23T17:58:16.117,Agree,Agree,21202.0,2253,35,1048.0,275,2
122,2020-05-23T00:00:00.000,CO,23937,482.0,1327,4.0,2020-05-24T14:15:55.571,Agree,Agree,21657.0,2280,27,1052.0,275,0
123,2020-05-24T00:00:00.000,CO,24137,200.0,1330,3.0,2020-05-25T14:12:49.524,Agree,Agree,21857.0,2280,0,1055.0,275,0
124,2020-05-25T00:00:00.000,CO,24226,89.0,1331,1.0,2020-05-26T14:23:02.020,Agree,Agree,21941.0,2285,5,1056.0,275,0
125,2020-05-26T00:00:00.000,CO,24503,277.0,1350,19.0,2020-05-27T15:37:59.621,Agree,Agree,22208.0,2295,10,1075.0,275,0
126,2020-05-27T00:00:00.000,CO,24995,492.0,1392,42.0,2020-05-28T15:12:25.989,Agree,Agree,22640.0,2355,60,1096.0,296,21
127,2020-05-28T00:00:00.000,CO,25121,126.0,1421,29.0,2020-05-29T14:19:55.781,Agree,Agree,22758.0,2363,8,1115.0,306,10
128,2020-05-29T00:00:00.000,CO,25613,492.0,1436,15.0,2020-05-30T15:47:59.813,Agree,Agree,23172.0,2441,78,1129.0,307,1
129,2020-05-30T00:00:00.000,CO,26098,485.0,1443,7.0,2020-05-31T14:43:17.781,Agree,Agree,23667.0,2431,-10,1138.0,305,-2
130,2020-05-31T00:00:00.000,CO,26378,280.0,1445,2.0,2020-06-01T14:17:42.906,Agree,Agree,23949.0,2429,-2,1140.0,305,0
131,2020-06-01T00:00:00.000,CO,26577,199.0,1458,13.0,2020-06-02T14:16:17.049,Agree,Agree,24109.0,2468,39,1152.0,306,1
132,2020-06-02T00:00:00.000,CO,26788,211.0,1474,16.0,2020-06-03T14:11:36.638,Agree,Agree,24311.0,2477,9,1162.0,312,6
133,2020-06-03T00:00:00.000,CO,27060,272.0,1494,20.0,2020-06-04T15:03:31.977,Agree,Agree,24557.0,2503,26,1182.0,312,0
134,2020-06-04T00:00:00.000,CO,27360,300.0,1512,18.0,2020-06-05T15:17:07.242,Agree,Agree,24848.0,2512,9,1195.0,317,5
135,2020-06-05T00:00:00.000,CO,27615,255.0,1524,12.0,2020-06-06T14:31:37.908,Agree,Agree,25099.0,2516,4,1205.0,319,2
136,2020-06-06T00:00:00.000,CO,27848,233.0,1527,3.0,2020-06-07T14:23:35.373,Agree,Agree,25319.0,2529,13,1209.0,318,-1
137,2020-06-07T00:00:00.000,CO,28001,153.0,1527,0.0,2020-06-08T14:55:08.000,Agree,Agree,25457.0,2544,15,1209.0,318,0
138,2020-06-08T00:00:00.000,CO,28183,182.0,1543,16.0,2020-06-09T16:49:08.000,Agree,Agree,25627.0,2556,12,1224.0,319,1
139,2020-06-09T00:00:00.000,CO,28347,164.0,1553,10.0,2020-06-10T20:56:25.490,Agree,Agree,25787.0,2560,4,1233.0,320,1
140,2020-06-10T00:00:00.000,CO,28499,152.0,1573,20.0,2020-06-11T14:48:51.509,Agree,Agree,25915.0,2584,24,1250.0,323,3
141,2020-06-11T00:00:00.000,CO,28647,148.0,1583,10.0,2020-06-12T14:17:59.811,Agree,Agree,26040.0,2607,23,1258.0,325,2
142,2020-06-12T00:00:00.000,CO,28822,175.0,1595,12.0,2020-06-13T17:46:26.029,Agree,Agree,26215.0,2607,0,1268.0,327,2
143,2020-06-13T00:00:00.000,CO,29017,195.0,1598,3.0,2020-06-14T14:19:43.716,Agree,Agree,26408.0,2609,2,1272.0,326,-1
144,2020-06-14T00:00:00.000,CO,29130,113.0,1599,1.0,2020-06-15T14:33:03.950,Agree,Agree,26523.0,2607,-2,1273.0,326,0
145,2020-06-15T00:00:00.000,CO,29299,169.0,1605,6.0,2020-06-16T14:10:11.939,Agree,Agree,26666.0,2633,26,1279.0,326,0
146,2020-06-16T00:00:00.000,CO,29442,143.0,1617,12.0,2020-06-17T15:06:04.858,Agree,Agree,26795.0,2647,14,1291.0,326,0
147,2020-06-17T00:00:00.000,CO,29673,231.0,1631,14.0,2020-06-18T17:16:14.582,Agree,Agree,27003.0,2670,23,1299.0,332,6
148,2020-06-18T00:00:00.000,CO,29901,228.0,1638,7.0,2020-06-19T15:01:11.041,Agree,Agree,27218.0,2683,13,1303.0,335,3
149,2020-06-19T00:00:00.000,CO,30187,286.0,1643,5.0,2020-06-20T14:15:45.452,Agree,Agree,27453.0,2734,51,1306.0,337,2
150,2020-06-20T00:00:00.000,CO,30349,162.0,1647,4.0,2020-06-21T14:32:57.913,Agree,Agree,27608.0,2741,7,1310.0,337,0
151,2020-06-21T00:00:00.000,CO,30539,190.0,1647,0.0,2020-06-22T15:24:02.542,Agree,Agree,27800.0,2739,-2,1310.0,337,0
152,2020-06-22T00:00:00.000,CO,30705,166.0,1651,4.0,2020-06-23T14:28:19.177,Agree,Agree,27959.0,2746,7,1314.0,337,0
153,2020-06-23T00:00:00.000,CO,30893,188.0,1665,14.0,2020-06-24T15:03:27.381,Agree,Agree,28138.0,2755,9,1330.0,335,-2
154,2020-06-24T00:00:00.000,CO,31155,262.0,1667,2.0,2020-06-25T14:07:27.526,Agree,Agree,28374.0,2781,26,1335.0,332,-3
155,2020-06-25T00:00:00.000,CO,31479,324.0,1669,2.0,2020-06-26T19:18:27.809,Agree,Agree,28674.0,2805,24,1337.0,332,0
156,2020-06-26T00:00:00.000,CO,31796,317.0,1673,4.0,2020-06-27T17:51:58.649,Agree,Agree,28972.0,2824,19,1342.0,331,-1
157,2020-06-27T00:00:00.000,CO,32022,226.0,1674,1.0,2020-06-28T14:59:02.728,Agree,Agree,29194.0,2828,4,1343.0,331,0
158,2020-06-28T00:00:00.000,CO,32307,285.0,1676,2.0,2020-06-29T14:37:31.240,Agree,Agree,29476.0,2831,3,1344.0,332,1
159,2020-06-29T00:00:00.000,CO,32511,204.0,1682,6.0,2020-06-30T15:27:33.712,Agree,Agree,29651.0,2860,29,1350.0,332,0
160,2020-06-30T00:00:00.000,CO,32715,204.0,1690,8.0,2020-07-01T15:45:16.790,Agree,Agree,29844.0,2871,11,1355.0,335,3
161,2020-07-01T00:00:00.000,CO,33029,314.0,1697,7.0,2020-07-02T15:10:03.527,Agree,Agree,30133.0,2896,25,1362.0,335,0
162,2020-07-02T00:00:00.000,CO,33352,323.0,1701,4.0,2020-07-03T15:01:33.762,Agree,Agree,30453.0,2899,3,1365.0,336,1
163,2020-07-03T00:00:00.000,CO,33612,260.0,1701,0.0,2020-07-04T15:30:31.943,Agree,Agree,30715.0,2897,-2,1365.0,336,0
164,2020-07-04T00:00:00.000,CO,33866,254.0,1701,0.0,2020-07-05T15:00:14.391,Agree,Agree,30970.0,2896,-1,1365.0,336,0
165,2020-07-05T00:00:00.000,CO,34065,199.0,1701,0.0,2020-07-06T15:16:12.497,Agree,Agree,31168.0,2897,1,1365.0,336,0
166,2020-07-06T00:00:00.000,CO,34257,192.0,1691,-10.0,2020-07-07T14:58:02.598,Agree,Agree,31368.0,2889,-8,1367.0,324,-12
167,2020-07-07T00:00:00.000,CO,34664,407.0,1696,5.0,2020-07-08T14:12:08.319,Agree,Agree,31736.0,2928,39,1372.0,324,0
168,2020-07-08T00:00:00.000,CO,35116,452.0,1704,8.0,2020-07-09T15:14:15.386,Agree,Agree,32138.0,2978,50,1377.0,327,3
169,2020-07-09T00:00:00.000,CO,35525,409.0,1706,2.0,2020-07-10T15:35:06.524,Agree,Agree,32546.0,2979,1,1379.0,327,0
170,2020-07-10T00:00:00.000,CO,36191,666.0,1724,18.0,2020-07-11T18:25:05.541,Agree,Agree,33189.0,3002,23,1397.0,327,0
171,2020-07-11T00:00:00.000,CO,36591,400.0,1725,1.0,2020-07-12T15:13:57.799,Agree,Agree,33587.0,3004,2,1398.0,327,0
172,2020-07-12T00:00:00.000,CO,36913,322.0,1725,0.0,2020-07-13T15:19:34.972,Agree,Agree,33911.0,3002,-2,1398.0,327,0
173,2020-07-13T00:00:00.000,CO,37242,329.0,1727,2.0,2020-07-14T15:13:07.425,Agree,Agree,34229.0,3013,11,1400.0,327,0
174,2020-07-14T00:00:00.000,CO,37686,444.0,1738,11.0,2020-07-15T15:05:12.266,Agree,Agree,34663.0,3023,10,1408.0,330,3
175,2020-07-15T00:00:00.000,CO,38155,469.0,1744,6.0,2020-07-16T14:22:21.119,Agree,Agree,35126.0,3029,6,1413.0,331,1
176,2020-07-16T00:00:00.000,CO,38726,571.0,1745,1.0,2020-07-17T14:31:01.339,Agree,Agree,35690.0,3036,7,1413.0,332,1
177,2020-07-17T00:00:00.000,CO,39344,618.0,1751,6.0,2020-07-18T16:14:26.601,Agree,Agree,36260.0,3084,48,1419.0,332,0
178,2020-07-18T00:00:00.000,CO,39788,444.0,1752,1.0,2020-07-19T15:05:47.084,Agree,Agree,36698.0,3090,6,1420.0,332,0
179,2020-07-19T00:00:00.000,CO,40142,354.0,1752,0.0,2020-07-20T14:35:44.367,Agree,Agree,37041.0,3101,11,1420.0,332,0
180,2020-07-20T00:00:00.000,CO,40566,424.0,1758,6.0,2020-07-21T14:50:17.717,Agree,Agree,37471.0,3095,-6,1426.0,332,0
181,2020-07-21T00:00:00.000,CO,41059,493.0,1763,5.0,2020-07-22T14:51:28.800,Agree,Agree,37947.0,3112,17,1430.0,333,1
182,2020-07-22T00:00:00.000,CO,41698,639.0,1771,8.0,2020-07-23T14:48:19.028,Agree,Agree,38562.0,3136,24,1435.0,336,3
183,2020-07-23T00:00:00.000,CO,42314,616.0,1786,15.0,2020-07-24T14:18:40.590,Agree,Agree,39163.0,3151,15,1450.0,336,0
184,2020-07-24T00:00:00.000,CO,42980,666.0,1790,4.0,2020-07-25T17:40:06.519,Agree,Agree,39822.0,3158,7,1454.0,336,0
185,2020-07-25T00:00:00.000,CO,43789,809.0,1794,4.0,2020-07-26T15:17:16.725,Agree,Agree,40628.0,3161,3,1458.0,336,0
186,2020-07-26T00:00:00.000,CO,44336,547.0,1794,0.0,2020-07-27T14:16:42.667,Agree,Agree,41174.0,3162,1,1458.0,336,0
187,2020-07-27T00:00:00.000,CO,44565,229.0,1799,5.0,2020-07-28T14:21:07.479,Agree,Agree,41400.0,3165,3,1463.0,336,0
188,2020-07-28T00:00:00.000,CO,45314,749.0,1807,8.0,2020-07-29T14:34:46.946,Agree,Agree,42149.0,3165,0,1470.0,337,1
189,2020-07-29T00:00:00.000,CO,45796,482.0,1822,15.0,2020-07-30T14:42:43.801,Agree,Agree,42626.0,3170,5,1483.0,339,2
190,2020-07-30T00:00:00.000,CO,46204,408.0,1822,0.0,2020-07-31T14:35:06.518,Agree,Agree,43032.0,3172,2,1483.0,339,0
191,2020-07-31T00:00:00.000,CO,46809,605.0,1838,16.0,2020-08-01T14:38:12.337,Agree,Agree,43626.0,3183,11,1498.0,340,1
192,2020-08-01T00:00:00.000,CO,47267,458.0,1844,6.0,2020-08-02T14:54:37.126,Agree,Agree,44077.0,3190,7,1501.0,343,3
193,2020-08-02T00:00:00.000,CO,47716,449.0,1844,0.0,2020-08-03T14:31:01.928,Agree,Agree,44527.0,3189,-1,1502.0,342,-1
194,2020-08-03T00:00:00.000,CO,47968,252.0,1844,0.0,2020-08-04T14:09:35.859,Agree,Agree,44773.0,3195,6,1503.0,341,-1
195,2020-08-04T00:00:00.000,CO,48394,426.0,1849,5.0,2020-08-05T14:13:18.333,Agree,Agree,45177.0,3217,22,1508.0,341,0
196,2020-08-05T00:00:00.000,CO,48988,594.0,1851,2.0,2020-08-06T14:12:27.571,Agree,Agree,45755.0,3233,16,1510.0,341,0
197,2020-08-06T00:00:00.000,CO,49436,448.0,1852,1.0,2020-08-07T23:57:59.479,Agree,Agree,46200.0,3236,3,1511.0,341,0
198,2020-08-07T00:00:00.000,CO,49893,457.0,1857,5.0,2020-08-08T14:58:44.922,Agree,Agree,46656.0,3237,1,1516.0,341,0
199,2020-08-08T00:00:00.000,CO,50324,431.0,1857,0.0,2020-08-09T14:03:10.892,Agree,Agree,47083.0,3241,4,1516.0,341,0
